Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2116.397	-2422.063	305.6651	1.304783	0.4402059	4.489883
6	-2105.688	-2412.252	306.5645	1.434811	0.4233929	3.923101
12	-2111.169	-2419.483	308.3136	1.513108	0.3419433	2.947436
18	-2116.317	-2424.832	308.5149	1.486031	0.455699	2.707689
24	-2113.499	-2421.938	308.4384	1.451608	0.5216543	2.707689
30	-2117.205	-2426.05	308.8447	1.486153	0.6267455	2.334081
36	-2103.605	-2412.453	308.848	1.504313	0.6116324	2.334081
42	-2114.89	-2423.328	308.4386	1.470028	0.6220064	2.603073
48	-2111.303	-2420.052	308.7483	1.470028	0.5919928	2.436869
54	-2125.421	-2433.951	308.53	1.696652	0.8126638	2.248605
60	-2112.822	-2421.338	308.5157	1.527948	0.5919928	2.546173
66	-2112.582	-2420.56	307.9782	1.535243	0.5589559	2.901279
72	-2112.857	-2420.149	307.2923	1.323038	0.627647	3.375719
78	-2107.364	-2414.859	307.4951	1.405532	0.383789	3.445492
84	-2117.92	-2424.76	306.8395	1.264867	0.5036441	3.782265
90	-2119.181	-2425.648	306.4673	1.265839	0.6872108	3.840791
96	-2119.883	-2426.531	306.6484	1.26329	0.4563318	3.939185
102	-2132.714	-2439.078	306.3641	1.22529	0.519718	4.06239
108	-2138.629	-2446.703	308.0742	1.531976	0.4303179	2.974921
114	-2131.082	-2437.406	306.324	1.584823	0.3439859	4.064926
120	-2117.133	-2424.472	307.3386	1.569559	0.3774938	3.448401
126	-2118.822	-2426.992	308.1696	1.604071	0.4409366	2.862255
132	-2117.857	-2427.056	309.199	1.554816	0.4770199	2.211546
138	-2109.785	-2417.077	307.2925	1.766739	0.3627708	3.377382
144	-2122.927	-2430.842	307.915	1.877312	0.224936	3.138268
150	-2124.63	-2432.324	307.6938	1.714885	0.3922139	3.136113
156	-2127.576	-2435.9	308.3239	1.633601	0.5330263	2.655051
162	-2122.214	-2430.599	308.3855	1.574275	0.5181791	2.668249
168	-2120.782	-2428.901	308.1194	1.699654	0.5137093	2.758932
174	-2116.701	-2423.826	307.1247	1.490395	0.3770694	3.619586
180	-2117.998	-2426.641	308.6428	1.692086	0.4267265	2.533572
186	-2128.412	-2436.964	308.5521	1.670388	0.482648	2.54206
192	-2123.148	-2430.128	306.9801	1.648702	0.3455085	3.649391
198	-2111.765	-2419.69	307.925	1.648702	0.407654	3.019855
204	-2117.294	-2424.778	307.4838	1.68943	0.3464943	3.330419
210	-2117.874	-2424.035	306.1607	1.412334	0.3673342	4.228174
216	-2112.38	-2420.032	307.6527	1.377236	0.5148986	3.231591
222	-2120.916	-2427.234	306.3181	1.457722	0.5097017	3.965182
228	-2124.936	-2430.71	305.7738	1.310898	0.476643	4.389157
234	-2115.893	-2422.319	306.4259	1.263848	0.4935614	4.029581
240	-2123.432	-2430.039	306.6074	1.263848	0.5473999	3.876103
246	-2113.342	-2420.347	307.0055	1.370662	0.5930116	3.544577
252	-2115.252	-2423.247	307.9949	1.525285	0.6099297	2.851526
258	-2119.702	-2427.514	307.8113	1.383285	0.4749619	3.173449
264	-2115.221	-2423.791	308.5695	1.590564	0.4399034	2.627081
270	-2108.391	-2416.804	308.4132	1.498506	0.592969	2.627081
276	-2121.203	-2429.33	308.1272	1.57787	0.649037	2.705231
282	-2117.594	-2426.077	308.4837	1.546417	0.4799171	2.663987
288	-2116.648	-2425.179	308.5311	1.5647	0.4423424	2.663987
294	-2110.258	-2418.49	308.2323	1.496175	0.4957712	2.832059
300	-2111.725	-2420.08	308.3555	1.496175	0.4666556	2.787214
306	-2116.619	-2424.303	307.6839	1.240418	0.686321	3.145975
312	-2113.21	-2421.831	308.621	1.563286	0.4416238	2.610184
318	-2115.006	-2423.087	308.0809	1.442518	0.5584447	2.895714
324	-2118.895	-2427.338	308.4428	1.492832	0.4682815	2.734202
330	-2114.871	-2422.188	307.3167	1.365635	0.4682815	3.481714
336	-2110.317	-2418.365	308.0483	1.421328	0.4119886	3.077183
342	-2107.622	-2416.057	308.4346	1.453086	0.6115771	2.625234
348	-2107.808	-2415.702	307.8948	1.453086	0.4118103	3.149902
354	-2108.097	-2416.757	308.6602	1.489703	0.4531335	2.618767
360	-2115.38	-2423.775	308.3954	1.364861	0.713314	2.618767
366	-2115.946	-2422.368	306.4219	1.384251	0.3924159	4.067173
372	-2099.464	-2406.712	307.2483	1.32218	0.3282406	3.704756
378	-2094.749	-2401.214	306.4649	1.342712	0.5107197	3.946031
384	-2104.859	-2412.584	307.7245	1.413244	0.3442568	3.35404
390	-2099.32	-2405.517	306.1967	1.343678	0.3440577	4.27415
396	-2102.492	-2410.642	308.1502	1.34125	0.4438737	3.028998
402	-2105.438	-2413.777	308.3395	1.35657	0.7355015	2.640967
408	-2102.567	-2410.022	307.4549	1.322942	0.6079251	3.296659
414	-2095.791	-2402.203	306.4116	1.323132	0.5916424	3.916145
420	-2096.633	-2402.907	306.274	1.334316	0.3421521	4.237985
426	-2106.126	-2413.36	307.2335	1.523003	0.4018982	3.509013
432	-2106.807	-2414.62	307.813	1.467797	0.3417379	3.273026
438	-2098.586	-2404.802	306.2157	1.302661	0.3049715	4.335619
444	-2094.586	-2400.84	306.2549	1.438607	0.3455445	4.185536
450	-2107.33	-2415.499	308.169	1.494614	0.2845906	3.122993
456	-2105.531	-2412.142	306.6105	1.434576	0.366633	3.960096
462	-2103.547	-2410.318	306.7718	1.323208	0.3682094	3.929683
468	-2109.379	-2416.95	307.5709	1.290936	0.3093505	3.560377
474	-2126.355	-2432.861	306.5061	1.39761	0.3700471	4.036896
480	-2137.603	-2443.411	305.8077	1.319118	0.5189139	4.325739
486	-2134.813	-2442.921	308.1073	1.635758	0.3937998	2.934113
492	-2114.625	-2423.372	308.7474	1.726715	0.4304109	2.442241
498	-2115.416	-2424.27	308.8547	1.743386	0.4373966	2.355871
504	-2106.762	-2415.477	308.7146	1.585496	0.4506482	2.528273
510	-2113.705	-2421.165	307.4601	1.584875	0.5059016	3.231394
516	-2125.093	-2432.5	307.4063	1.438975	0.3578666	3.508482
522	-2125.36	-2432.183	306.8227	1.431553	0.3844355	3.819575
528	-2115.374	-2423.142	307.7683	1.56347	0.3242659	3.265394
534	-2112.591	-2420.06	307.4688	1.46618	0.3347169	3.484853
540	-2119.228	-2428.525	309.2973	1.70365	0.4100377	2.129202
546	-2107.785	-2416.933	309.1474	1.595061	0.5166694	2.176258
552	-2119.911	-2427.561	307.6499	1.483722	0.4219293	3.265561
558	-2123.708	-2431.776	308.068	1.6282	0.2808277	3.109
564	-2110.384	-2417.895	307.511	1.556033	0.3266164	3.417954
570	-2103.534	-2410.443	306.9093	1.442213	0.4115572	3.733288
576	-2108.624	-2417.262	308.6377	1.311987	0.5889191	2.607283
582	-2111.856	-2418.696	306.8403	1.275232	0.6258412	3.668444
588	-2119.025	-2426.372	307.3474	1.272664	0.3584761	3.638689
594	-2110.439	-2418.004	307.5649	1.54275	0.4109286	3.293038
600	-2098.281	-2406.203	307.9216	1.353344	0.5180166	3.083045
606	-2112.649	-2420.55	307.9017	1.32278	0.5499861	3.083045
612	-2108.99	-2416.628	307.6381	1.261168	0.4557666	3.367513
618	-2107.36	-2414.632	307.272	1.22817	0.4422926	3.614425
624	-2105.607	-2411.474	305.8669	1.296403	0.7588988	4.114539
630	-2095.411	-2401.992	306.581	1.224034	0.7588988	3.746894
636	-2107.519	-2414.033	306.5133	1.184363	0.534093	3.987509
642	-2102.558	-2408.997	306.439	1.191229	0.5582333	4.004578
648	-2116.841	-2425.383	308.5419	1.424146	0.4771752	2.706241
654	-2109.811	-2418.275	308.4642	1.539871	0.4552599	2.706241
660	-2108.028	-2412.585	304.5573	1.249509	0.52658	5.057788
666	-2102.765	-2409.878	307.1128	1.281114	0.6615026	3.477943
672	-2100.559	-2407.353	306.7945	1.261679	0.505326	3.808404
678	-2108.876	-2414.755	305.8798	1.146367	0.7465158	4.201151
684	-2112.18	-2420.573	308.3938	1.326402	0.4949891	2.837847
690	-2116.981	-2424.274	307.2935	1.51697	0.4251353	3.451925
696	-2125.926	-2434.529	308.6032	1.530012	0.5440496	2.535515
702	-2119.807	-2425.115	305.3074	1.1194	0.6079755	4.643386
708	-2104.386	-2411.763	307.3767	1.198855	0.5899203	3.430832
714	-2103.272	-2410.56	307.2875	1.406772	0.7037723	3.268754
720	-2096.711	-2405.591	308.8806	1.709322	0.359384	2.456352
726	-2090.829	-2399.869	309.0396	1.678096	0.6633014	2.050714
732	-2088.822	-2398.168	309.3465	1.734194	0.7100635	1.762689
738	-2092.036	-2401.417	309.3802	1.632271	0.6088982	1.904193
744	-2093.006	-2401.161	308.1553	1.632271	0.8231321	2.518826
750	-2088.869	-2397.843	308.974	1.655451	0.7409395	2.042376
756	-2087.522	-2396.985	309.4628	1.655451	0.3945289	2.071765
762	-2097.817	-2407.289	309.4715	1.815534	0.3764865	1.98345
768	-2094.916	-2403.618	308.7018	1.730575	0.322188	2.604291
774	-2116.436	-2423.232	306.796	1.730575	0.3003154	3.766538
780	-2099.394	-2406.972	307.578	1.326951	0.5701416	3.254462
786	-2094.356	-2402.15	307.7935	1.326951	0.4393956	3.254462
792	-2108.241	-2415.006	306.765	1.221216	0.5538361	3.804329
798	-2116.242	-2423.448	307.206	1.33308	0.4738825	3.559551
804	-2112.918	-2421.035	308.1164	1.53619	0.3317136	3.065136
810	-2099.071	-2407.857	308.7862	1.362994	0.659031	2.420826
816	-2110.225	-2418.059	307.8346	1.260543	0.4846635	3.222628
822	-2115.492	-2422.492	307.0005	1.312579	0.5955009	3.579144
828	-2114.661	-2422.686	308.0253	1.356972	0.5955009	2.947481
834	-2116.975	-2425.505	308.5296	1.320226	0.3311991	2.947481
840	-2114.899	-2423.786	308.887	1.702886	0.2639995	2.592087
846	-2112.33	-2420.489	308.1595	1.704821	0.2639995	3.033467
852	-2133.9	-2442.363	308.4629	1.694043	0.2479625	2.882235
858	-2123.081	-2431.621	308.54	1.77605	0.2381515	2.801575
864	-2112.743	-2420.411	307.6689	1.571055	0.3172793	3.328694
870	-2101.594	-2409.304	307.7102	1.666359	0.1987094	3.42823
876	-2103.067	-2410.903	307.8358	1.709116	0.2758395	3.206081
882	-2108.94	-2417.66	308.7199	1.724805	0.2992267	2.628978
888	-2112.934	-2421.114	308.1799	1.701964	0.316119	2.948355
894	-2134.739	-2442.343	307.6036	1.604339	0.4020271	3.243895
900	-2103.584	-2411.446	307.8621	1.638695	0.2423634	3.282798
906	-2105.785	-2413.583	307.7982	1.56604	0.2079837	3.419369
912	-2096.55	-2403.114	306.5645	1.520563	0.2330815	4.116291
918	-2099.081	-2404.559	305.4782	1.229992	0.5364802	4.545888
924	-2098.427	-2406.482	308.0552	1.35994	0.6245727	2.902459
930	-2112.835	-2419.568	306.7333	1.053958	0.3330086	4.147595
936	-2107.436	-2415.8	308.364	1.313103	0.434131	2.928077
942	-2114.167	-2421.26	307.0939	1.220008	0.3882594	3.780872
948	-2118.464	-2425.376	306.9122	1.183176	0.4827539	3.807533
954	-2120.461	-2427.478	307.0166	1.355497	0.5047676	3.626456
960	-2115.422	-2422.929	307.5073	1.3527	0.4545464	3.391821
966	-2105.263	-2410.926	305.6635	1.309543	0.3566736	4.579006
972	-2105.513	-2412.455	306.9415	1.340555	0.3930846	3.793789
978	-2101.868	-2408.866	306.9986	1.240873	0.5386562	3.671747
984	-2098.636	-2404.729	306.0929	1.215641	0.5386562	4.205048
990	-2101.386	-2408.554	307.1678	1.363705	0.453567	3.584518
996	-2095.966	-2403.751	307.7847	1.42807	0.3616474	3.28844
1002	-2088.6	-2395.598	306.9977	1.252953	0.5290874	3.674033
1008	-2100.941	-2407.809	306.8683	1.240493	0.7270314	3.594005
1014	-2107.195	-2414.324	307.1287	1.277747	0.5646591	3.551585
1020	-2116.485	-2424.85	308.3647	1.351714	0.6868367	2.667033
1026	-2102.793	-2411.292	308.4988	1.445542	0.527446	2.668653
1032	-2107.13	-2416.271	309.141	1.445542	0.6272253	2.169326
1038	-2112.006	-2421.31	309.3037	1.572538	0.4515739	2.160902
1044	-2108.799	-2418.616	309.8175	1.6114	0.4607026	1.779377
1050	-2109.672	-2418.672	309.0004	1.589354	0.3747165	2.436774
1056	-2113.131	-2422.417	309.2858	1.563847	0.5550084	2.066599
1062	-2116.599	-2424.699	308.0999	1.527035	0.7287683	2.68877
1068	-2111.968	-2420.341	308.3729	1.376738	0.4958974	2.819055
1074	-2108.016	-2417.258	309.2412	1.522689	0.5083448	2.17112
1080	-2116.643	-2424.487	307.8445	1.520703	0.4484095	3.099594
1086	-2117.329	-2425.266	307.9364	1.591517	0.3353086	3.134769
1092	-2109.137	-2416.994	307.8569	1.510191	0.2675609	3.323224
1098	-2101.663	-2408.36	306.6969	1.349601	0.3164205	4.020817
1104	-2120.578	-2425.046	304.4676	1.218871	0.4282749	5.217598
1110	-2111.06	-2416.792	305.7324	1.576408	0.2639321	4.509558
1116	-2117.147	-2423.099	305.9527	1.576408	0.1853152	4.509558
1122	-2113.686	-2419.618	305.932	1.403662	0.2534498	4.509558
1128	-2110.43	-2417.365	306.9348	1.482267	0.265706	3.877727
1134	-2111.958	-2418.596	306.6378	1.482267	0.306015	3.992303
1140	-2131.171	-2439.168	307.9967	1.813209	0.2430321	3.09847
1146	-2130.536	-2437.151	306.6152	1.645724	0.236821	4.010232
1152	-2131.278	-2437.833	306.5554	1.575599	0.3184004	3.970014
1158	-2130.533	-2438.783	308.2501	1.555839	0.4166706	2.869676
1164	-2130.921	-2438.8	307.8794	1.358333	0.5234399	3.100054
1170	-2122.363	-2430.418	308.0549	1.358333	0.5347542	2.984311
1176	-2121.64	-2429.86	308.2206	1.505766	0.2893895	3.078686
1182	-2133.287	-2440.906	307.6194	1.505766	0.3192753	3.39346
1188	-2121.098	-2428.729	307.631	1.440672	0.3559287	3.378427
1194	-2103.228	-2411.69	308.4626	1.468465	0.4379355	2.769822
1200	-2103.447	-2411.449	308.0016	1.523602	0.4379355	3.015186
