Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	tree_length
0	-2113.107	-2421.806	308.6988	0.0236703	0.0471563	0.0764029	0.0359582	0.00446639	0.0305173	0.0344721	0.00319765	0.0289845	0.0101464	0.00712327	0.00851525	0.0381022	0.015905	0.0348487	0.00199933	0.00177091	0.0110757	0.0290923	0.0052659	0.019787	0.00142583	0.00421558	0.011619	0.00392227	0.0049346	0.0137171	0.0110277	0.0202002	0.0332417	0.035325	0.00976285	0.00415772	0.0224371	0.00256143	0.00956196	0.0240454	0.00842605	0.00101117	0.00441712	0.00668	0.0118408	0.000744779	0.0249899	0.0134046	0.0519244	0.0471025	0.0710797	0.0161024	0.00978829	0.00111282	0.00433006	0.0124395	0.0133318	0.0109277	0.00762802	0.00275259	0.00454215	0.00395548	0.0216854	0.0423952	0.019418	0.00179451	0.0524554	0.0216774	0.00227969	0.0236269	0.00293378	0.00209374	0.0020512	0.00449457	0.00509306	0.00625612	0.000464605	0.00289411	0.00393489	0.00541916	0.00834363	0.0317596	0.0159776	0.0384454	0.0195079	0.0104465	0.00676192	0.0148975	0.00777396	0.0179937	0.0133701	0.00171794	0.00161739	0.0261522	0.00222489	0.00459957	0.00873625	0.00980815	0.012716	0.0431468	0.000303956	0.0361885	0.0139757	0.0408579	0.0146371	0.00869485	0.0171159	0.00724572	0.00154981	0.0301695	0.00493953	0.00845375	0.039551	0.0364678	0.0149122	0.000465684	0.00293954	0.0221375	0.0333984	0.00100307	0.000950335	0.0130339	0.0193856	0.00635755	0.0101848	0.00638515	0.0023795	0.0433383	0.0125911	0.0585425	0.0297545	0.00915247	0.00639297	0.0266928	0.0062727	0.0104835	0.00571326	0.00304242	0.00229162	0.00564955	0.00686688	0.00657329	0.0100768	0.0170201	0.0223309	0.0139316	0.026586	0.00911353	0.00587913	0.0187191	0.00214065	0.00691034	0.00253256	0.00624406	0.0432106	0.0542189	0.0277279	0.0091236	0.644684	1.37435	0.0972669	0.320943	0.701479	1.42556	3.11582	10.281	1.684965	0.4942117	0.00974521	0.0194145	0.0314555	0.0148042	0.00183884	0.0125642	0.0141924	0.00131649	0.0119331	0.00417734	0.00293269	0.00350578	0.0156869	0.00654818	0.0143474	0.000823138	0.000729096	0.00455992	0.0119775	0.002168	0.00814642	0.000587022	0.00173558	0.0047836	0.00161482	0.00203161	0.00564739	0.00454017	0.00831654	0.0136858	0.0145435	0.00401942	0.00171176	0.0092375	0.00105456	0.00393672	0.00989964	0.00346906	0.000416306	0.00181855	0.0027502	0.00487494	0.00030663	0.0102885	0.00551874	0.0213776	0.0193924	0.0292639	0.00662945	0.0040299	0.000458155	0.00178271	0.00512142	0.00548879	0.00449898	0.0031405	0.00113326	0.00187003	0.0016285	0.00892799	0.0174543	0.00799452	0.000738809	0.0215962	0.0089247	0.000938562	0.00972732	0.00120785	0.000862006	0.000844491	0.00185044	0.00209685	0.00257568	0.000191281	0.00119152	0.00162002	0.0022311	0.00343512	0.0130756	0.00657809	0.0158282	0.00803152	0.00430091	0.00278392	0.00613339	0.00320059	0.00740811	0.00550457	0.000707287	0.000665889	0.010767	0.000915999	0.00189367	0.00359677	0.00403807	0.00523526	0.0177638	0.000125141	0.014899	0.00575388	0.0168215	0.00602616	0.00357972	0.00704672	0.00298311	0.000638065	0.012421	0.00203363	0.00348046	0.0162834	0.015014	0.00613943	0.000191725	0.00121022	0.00911413	0.0137503	0.000412971	0.000391259	0.00536615	0.00798118	0.00261744	0.00419313	0.00262881	0.000979656	0.0178426	0.00518383	0.0241023	0.0122501	0.00376813	0.00263202	0.0109896	0.00258251	0.00431614	0.00235218	0.00125258	0.000943475	0.00232595	0.00282713	0.00270626	0.0041487	0.00700727	0.00919377	0.00573571	0.0109456	0.0037521	0.00242047	0.00770678	0.000881321	0.00284503	0.00104267	0.00257072	0.0177901	0.0223223	0.0114158	0.00375624	2.428918
36	-2114.647	-2422.985	308.3374	0.0296173	0.0825506	0.110783	0.0475062	0.00376226	0.0133119	0.0399445	0.00104187	0.0377035	0.00626373	0.00335141	0.00657857	0.0366635	0.0160416	0.0110011	0.000248423	0.00427359	0.014937	0.022102	0.0156042	0.0149087	0.017918	0.0096671	0.0142905	0.00571971	0.00082972	0.0210023	0.018768	0.0387585	0.0670558	0.0340898	0.0107659	0.00363127	0.00952659	0.000978877	0.0176636	0.0050202	0.0203133	0.00439573	0.0101173	0.0032888	0.0226026	0.000201072	0.0244693	0.0134652	0.0638633	0.0579327	0.0871513	0.0282767	0.00369059	0.0016112	0.00988345	0.00105281	0.00474415	0.0159918	0.0318444	0.00406668	0.0102122	0.00232193	0.0251828	0.0477816	0.0506576	0.00230732	0.0427497	0.0250139	0.00202744	0.00819464	0.00115305	0.000693084	0.00433396	0.005528	0.00541603	0.00590724	0.00109993	0.00298456	0.0120803	0.0092709	0.0157775	0.0281779	0.0151306	0.0416522	0.0199369	0.0124533	0.0120088	0.0183229	0.0183129	0.0194779	0.0380994	0.00164712	0.00167227	0.0147453	0.0133748	0.000327731	0.0253304	0.0202255	0.0512552	0.0324577	0.00194938	0.0190774	0.0130962	0.0134062	0.0062986	0.0109549	0.0157087	0.0160477	0.00329359	0.0263839	0.00691199	0.0561902	0.0146265	0.0311772	0.016672	0.00387502	0.00280425	0.0153967	0.0377133	0.000364636	0.00144609	0.0177215	0.0226793	0.010656	0.0117339	0.015141	0.00366625	0.0290404	0.023229	0.0382383	0.0319505	0.0130224	0.0108687	0.0328302	0.00267988	0.0349097	0.0127092	0.00182454	0.0114268	0.000240326	0.00829431	0.00403613	0.0195995	0.0209335	0.0112067	0.0207307	0.0346045	0.00349608	0.00125164	0.0230232	0.00642415	0.049978	0.0176981	0.00380452	0.055687	0.0236993	0.0341033	0.00368574	0.649411	1.36937	0.152936	0.400206	0.751484	1.3307	2.49871	6.53867	1.35773	0.4996466	0.010398	0.0289818	0.0388935	0.0166784	0.00132085	0.00467351	0.0140237	0.00036578	0.0132369	0.00219906	0.00117661	0.0023096	0.0128718	0.00563188	0.00386226	8.7216e-05	0.00150037	0.00524407	0.00775955	0.00547829	0.00523414	0.00629063	0.00339391	0.00501708	0.00200807	0.000291297	0.00737346	0.00658905	0.0136073	0.0235419	0.0119682	0.00377968	0.00127486	0.00334458	0.000343663	0.00620133	0.00176248	0.00713155	0.00154325	0.00355197	0.00115463	0.00793527	7.0592e-05	0.00859065	0.00472736	0.022421	0.0203389	0.030597	0.00992734	0.00129569	0.000565658	0.00346987	0.000369618	0.00166557	0.00561439	0.0111799	0.00142772	0.00358528	0.000815181	0.00884116	0.0167751	0.0177848	0.00081005	0.0150085	0.00878184	0.000711792	0.00287696	0.000404813	0.000243327	0.00152156	0.00194076	0.00190145	0.00207391	0.000386162	0.00104781	0.00424114	0.00325482	0.00553914	0.00989266	0.00531202	0.0146232	0.00699943	0.00437209	0.00421602	0.00643276	0.00642928	0.00683829	0.0133759	0.000578267	0.000587097	0.00517678	0.00469561	0.000115059	0.00889298	0.00710073	0.0179946	0.0113952	0.000684387	0.00669766	0.0045978	0.00470662	0.0022113	0.00384603	0.00551499	0.00563401	0.00115631	0.00926284	0.00242665	0.0197272	0.00513507	0.0109456	0.00585317	0.00136044	0.000984513	0.00540544	0.0132403	0.000128016	0.000507692	0.00622163	0.00796222	0.00374109	0.00411951	0.00531567	0.00128714	0.0101955	0.00815519	0.0134246	0.0112171	0.00457189	0.00381577	0.011526	0.000940848	0.0122561	0.00446192	0.000640558	0.00401172	8.43732e-05	0.00291195	0.001417	0.00688096	0.00734929	0.00393444	0.00727812	0.0121489	0.0012274	0.000439425	0.00808294	0.00225538	0.0175462	0.00621343	0.00133568	0.0195505	0.00832032	0.011973	0.00129399	2.848364
72	-2133.041	-2442.247	309.2058	0.0343526	0.0369594	0.0581159	0.0139627	0.0135199	0.00814966	0.0156498	0.00117353	0.0134156	0.00509822	0.000276552	0.00922383	0.0277593	0.00294338	0.0079942	0.0165791	0.00157024	0.0189177	0.00877624	0.0160015	0.0332704	0.00241918	0.0025126	0.003969	0.00734028	0.00376247	0.00475711	0.0152416	0.0210171	0.0538402	0.0271822	0.0231141	0.00330171	0.00360294	0.00582954	0.00958814	0.014016	0.0118362	0.00271622	0.00238096	0.0382978	0.0123113	0.000507	0.0150407	0.00785823	0.0627143	0.0649387	0.0364929	0.0210166	0.00474593	0.0140698	0.0259213	0.000777331	0.00651408	0.0106532	0.0267228	0.00956486	0.00472833	0.00540673	0.020999	0.020889	0.0112149	0.00224922	0.0181876	0.0138964	0.000378578	0.00854754	0.00526938	0.0052467	0.00439061	0.00107735	0.00501427	0.0176034	0.00748633	0.000861587	0.00193124	0.00159863	0.00755512	0.0437841	0.00386156	0.00184202	0.00917946	0.00565334	0.00661429	0.0148686	0.00230638	0.043679	0.00805107	0.0173408	0.0128589	0.00936107	0.00113066	8.80479e-05	0.037729	0.0111835	0.0178909	0.0116688	0.0131897	0.00990523	0.00380759	0.0219635	0.000830157	0.0213216	0.00540414	0.011145	0.0197236	0.00447214	0.014052	0.0481783	0.0190229	0.00637648	0.000861003	0.0202594	0.00246042	0.0117196	0.0185398	0.0104715	0.00531613	0.00935033	0.0083338	0.00625159	0.00754183	0.0092179	0.0441	0.0531047	0.00279781	0.0379992	0.00876226	0.00208822	0.0212203	0.00690775	0.0102979	0.00231922	0.0084932	0.00230353	0.00898869	0.0177019	0.000895674	0.000166394	0.00264854	0.0293844	0.00887421	0.00367142	0.00660429	0.0209942	0.000279091	0.0147369	0.00855932	0.00101919	0.0161987	0.0208395	0.00168841	0.00966493	0.010862	0.0135501	0.734494	1.27973	0.110482	0.341517	0.715209	1.39819	2.92812	9.05121	1.592847	0.6046915	0.0167464	0.0180172	0.0283306	0.00680659	0.00659074	0.00397284	0.00762906	0.000572076	0.0065399	0.00248531	0.000134815	0.00449648	0.0135322	0.00143485	0.00389705	0.00808208	0.000765467	0.00922211	0.00427828	0.00780051	0.0162188	0.00117932	0.00122485	0.00193483	0.00357828	0.00183415	0.00231902	0.00743006	0.0102455	0.0262463	0.0132509	0.0112678	0.00160953	0.00175638	0.00284181	0.00467408	0.00683257	0.00576996	0.00132412	0.00116068	0.0186696	0.00600159	0.000247155	0.00733211	0.00383077	0.0305723	0.0316566	0.0177898	0.0102453	0.00231357	0.00685882	0.0126362	0.000378937	0.00317552	0.00519327	0.0130269	0.00466273	0.00230499	0.0026357	0.0102367	0.0101831	0.00546709	0.00109646	0.00886617	0.00677428	0.000184551	0.0041668	0.00256875	0.00255769	0.00214036	0.000525191	0.00244438	0.00858139	0.00364947	0.000420011	0.000941451	0.000779307	0.00368301	0.0213441	0.00188245	0.000897959	0.00447485	0.00275592	0.00322437	0.00724821	0.00112433	0.0212928	0.00392478	0.00845336	0.00626851	0.00456338	0.000551178	4.2922e-05	0.0183923	0.00545177	0.00872153	0.00568837	0.0064298	0.00482865	0.00185614	0.0107069	0.000404689	0.010394	0.00263444	0.00543304	0.00961496	0.0021801	0.00685014	0.0234862	0.0092734	0.00310844	0.000419726	0.00987616	0.00119942	0.00571311	0.00903787	0.00510471	0.00259154	0.00455815	0.0040626	0.00304755	0.00367653	0.00449359	0.0214981	0.0258878	0.00136389	0.018524	0.00427147	0.00101798	0.0103446	0.00336742	0.00502009	0.00113058	0.00414031	0.00112293	0.00438185	0.0086294	0.000436628	8.11145e-05	0.00129112	0.0143245	0.00432605	0.00178976	0.00321949	0.0102343	0.000136053	0.00718404	0.00417254	0.000496838	0.0078966	0.010159	0.000823074	0.00471151	0.00529507	0.00660548	2.051345
108	-2119.053	-2424.342	305.2885	0.0591294	0.0854963	0.159076	0.0482529	0.024582	0.0445296	0.0610057	0.00489034	0.0419323	0.00510505	0.00371206	0.0424296	0.120355	0.00954297	0.0356472	0.00969656	0.0102847	0.0114965	0.0132452	0.0395325	0.0769628	0.00436549	0.0302189	0.00817957	0.0268057	0.000633821	0.0195383	0.0300799	0.083393	0.151015	0.0568605	0.0444235	0.00544875	0.0351243	0.0185942	0.00429573	0.0193074	0.0521514	0.00196407	0.0163725	0.0679587	0.0295525	0.00482438	0.0974391	0.0294358	0.119438	0.0823302	0.115422	0.0573911	0.0167346	0.0100053	0.0126583	0.0147079	0.0160866	0.0401816	0.0212722	0.000906154	0.00682678	0.00484412	0.0595098	0.0300707	0.0241407	0.000682075	0.0702506	0.0612121	0.00274487	0.0114393	0.00768276	0.00840762	0.0105397	0.0155348	0.0053291	0.0381955	0.000870849	0.012136	0.00319506	0.0409521	0.0100782	0.0443291	0.000567975	0.00660906	0.0404924	0.00774657	0.00211599	0.0228887	0.00417088	0.10104	0.0441904	0.0666265	0.0224401	0.0116325	0.00410841	0.0003251	0.0865951	0.0408093	0.00346345	0.0173341	0.0195662	0.0360809	0.0193489	0.113937	0.0112967	0.0173343	0.018552	0.0516619	0.00797016	0.0152385	0.0428034	0.111002	0.0775278	0.020255	0.00589804	0.0468651	0.0180753	0.0215811	0.0258514	0.020081	0.00373892	0.0137258	0.00468049	0.0376693	0.0179858	0.0143175	0.0278285	0.0466133	0.00358423	0.0521732	0.00707634	0.00342092	0.0461364	0.0369304	0.0126362	0.00373723	0.0172099	0.00414013	0.00665453	0.0718748	0.016122	0.00757371	0.0542963	0.0679735	0.0403608	0.0337764	0.00228856	0.0475697	0.00793324	0.018935	0.0243235	0.020438	0.00483635	0.0276391	0.0428531	0.08486	0.0324403	0.0334281	0.474838	1.5533	0.196633	0.452391	0.780777	1.28078	2.21048	5.08562	1.176012	0.322074	0.0120553	0.017431	0.0324323	0.00983777	0.00501177	0.00907868	0.0124378	0.000997041	0.00854914	0.00104081	0.000756814	0.00865053	0.0245378	0.00194562	0.00726773	0.00197693	0.00209685	0.00234391	0.00270042	0.00805986	0.0156912	0.000890035	0.00616101	0.00166765	0.00546514	0.000129223	0.00398347	0.00613268	0.0170021	0.0307889	0.0115927	0.00905705	0.00111089	0.00716113	0.00379097	0.000875812	0.00393639	0.0106326	0.000400433	0.00333802	0.0138554	0.00602514	0.000983592	0.0198658	0.00600135	0.024351	0.0167855	0.0235321	0.0117009	0.00341184	0.00203988	0.00258077	0.00299863	0.00327972	0.0081922	0.00433697	0.000184746	0.00139184	0.000987616	0.0121328	0.00613079	0.00492179	0.000139061	0.0143227	0.0124799	0.000559622	0.00233223	0.00156636	0.00171414	0.00214883	0.00316722	0.0010865	0.00778729	0.000177548	0.00247428	0.000651408	0.0083493	0.00205474	0.0090378	0.000115798	0.00134745	0.00825558	0.00157937	0.000431408	0.00466654	0.000850356	0.0206001	0.00900952	0.0135838	0.00457507	0.00237163	0.00083762	6.62813e-05	0.017655	0.00832017	0.000706128	0.00353408	0.00398914	0.00735616	0.00394485	0.0232293	0.00230317	0.00353411	0.00378236	0.0105328	0.00162495	0.00310682	0.00872673	0.022631	0.0158063	0.00412958	0.00120249	0.00955484	0.00368519	0.00439994	0.00527058	0.0040941	0.000762289	0.0027984	0.000954255	0.00767999	0.00366694	0.00291905	0.00567366	0.00950349	0.000730752	0.0106371	0.00144272	0.000697456	0.00940626	0.00752936	0.00257626	0.000761945	0.00350874	0.000844088	0.00135672	0.0146538	0.00328694	0.00154412	0.0110699	0.0138584	0.00822875	0.00688632	0.000466591	0.0096985	0.00161743	0.00386047	0.00495907	0.0041669	0.000986032	0.00563505	0.00873688	0.0173012	0.00661391	0.00681531	4.904856
144	-2124.369	-2431.985	307.616	0.0356651	0.0706974	0.150292	0.00803462	0.0116494	0.0161729	0.0677384	0.00560467	0.01242	0.00526157	0.0158882	0.0439179	0.139895	0.00190902	0.00850376	0.00293537	0.00231083	0.004402	0.0140344	0.0243222	0.0291515	0.00434183	0.00376437	0.0194567	0.0278234	0.000674597	0.0256056	0.0195355	0.0470975	0.0652852	0.0142709	0.015979	0.000368474	0.0228144	0.0212435	0.00701601	0.0510574	0.0449204	0.00140576	0.00321882	0.00662008	0.0143986	0.0130679	0.0459692	0.0133285	0.0917363	0.055331	0.0751493	0.0765233	0.0090128	0.00314893	0.0121176	0.0101255	0.0183782	0.0132205	0.0108045	0.00164908	0.00408778	0.00605689	0.0239322	0.0676242	0.019732	0.000894816	0.0396752	0.0394965	0.000633759	0.0106559	0.0148439	0.00352895	0.000278093	0.0125423	0.00285176	0.0402042	0.0014055	0.000409173	0.000857168	0.00696574	0.0167073	0.0701735	0.000407664	0.0198324	0.0361203	0.00184766	0.011846	0.0199565	0.000320607	0.0401887	0.00118377	0.0367454	0.0158561	0.00839461	0.00180638	0.00232064	0.0209832	0.00965516	0.0111372	0.0028263	0.0227954	0.00331027	0.00854096	0.0551273	0.0229752	0.0117526	0.03092	0.0547122	0.00613477	0.0472436	0.0232145	0.0525717	0.0420388	0.000741582	0.00207146	0.0457896	0.00843357	0.0112796	0.0154352	0.00149298	0.00813647	0.00433892	0.0120581	0.0147353	0.0275875	0.0354694	0.0338503	0.0293574	4.69517e-05	0.0342236	0.00452074	0.000357214	0.040151	0.00592418	0.0175036	0.00340893	0.00177879	0.0106603	6.53011e-05	0.022695	0.00516512	0.00934506	0.0111442	0.0485508	0.0186376	0.0190758	0.00812872	0.0688438	0.0140032	0.0080174	0.0127366	0.0053708	0.019335	0.014006	0.001202	0.047926	0.0209631	0.0279648	0.461076	1.5678	0.0957904	0.318558	0.699848	1.42888	3.13915	10.4395	1.696025	0.3098469	0.0108203	0.0214487	0.0455968	0.0024376	0.00353427	0.00490664	0.020551	0.00170038	0.00376808	0.00159629	0.00482026	0.0133241	0.0424423	0.000579171	0.00257993	0.000890555	0.000701075	0.00133551	0.00425786	0.00737903	0.0088442	0.00131725	0.00114206	0.00590293	0.00844125	0.000204664	0.0077684	0.00592682	0.0142888	0.0198067	0.00432962	0.00484783	0.00011179	0.00692158	0.00644501	0.00212857	0.0154902	0.0136283	0.00042649	0.000976549	0.00200845	0.00436836	0.00396463	0.0139465	0.00404369	0.0278316	0.0167867	0.0227993	0.0232162	0.00273437	0.000955344	0.00367632	0.00307194	0.00557572	0.00401093	0.00327795	0.000500311	0.00124018	0.00183758	0.00726071	0.0205163	0.00598642	0.000271476	0.0120369	0.0119827	0.000192274	0.00323286	0.00450343	0.00107064	8.43697e-05	0.00380518	0.000865187	0.0121974	0.000426412	0.000124138	0.000260054	0.00211332	0.00506878	0.0212897	0.00012368	0.00601688	0.0109584	0.000560557	0.00359392	0.00605454	9.7268e-05	0.0121927	0.000359141	0.0111481	0.00481053	0.00254682	0.000548033	0.000704051	0.00636602	0.00292925	0.00337887	0.000857463	0.00691582	0.00100429	0.00259122	0.0167249	0.00697038	0.00356559	0.00938074	0.016599	0.00186121	0.0143331	0.00704298	0.0159496	0.012754	0.000224987	0.000628454	0.013892	0.00255864	0.00342207	0.00468284	0.000452951	0.0024685	0.00131637	0.00365827	0.00447049	0.0083697	0.010761	0.0102697	0.00890667	1.42445e-05	0.010383	0.00137153	0.000108374	0.0121813	0.00179732	0.00531037	0.00103423	0.000539662	0.0032342	1.98115e-05	0.00688536	0.00156703	0.00283517	0.003381	0.0147297	0.00565441	0.00578734	0.00246615	0.0208863	0.00424838	0.00243238	0.00386413	0.00162943	0.00586598	0.00424925	0.000364671	0.0145401	0.00635993	0.00848416	3.296118
