Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2113.107	-2421.806	308.6988	1.684965	0.4942117	2.428918
6	-2115.338	-2424.529	309.1903	1.501174	0.4942117	2.233038
12	-2111.988	-2419.037	307.0498	1.323019	0.4293282	3.701803
18	-2109.779	-2418.194	308.4145	1.662081	0.3137287	2.833882
24	-2119.743	-2428.425	308.6814	1.624602	0.2950613	2.720296
30	-2110.47	-2419.206	308.7365	1.536348	0.4212058	2.578531
36	-2114.647	-2422.985	308.3374	1.35773	0.4996466	2.848364
42	-2114.174	-2423.127	308.9531	1.534661	0.4031222	2.465755
48	-2119.215	-2428.678	309.4624	1.628984	0.4995075	1.96465
54	-2120.807	-2430.214	309.4071	1.590648	0.4995075	2.027124
60	-2124.621	-2432.711	308.0898	1.524547	0.6947953	2.723274
66	-2124.236	-2431.062	306.826	1.472156	0.6693205	3.527631
72	-2133.041	-2442.247	309.2058	1.592847	0.6046915	2.051345
78	-2110.059	-2418.312	308.2533	1.399311	0.3887814	2.9944
84	-2099.682	-2406.656	306.9738	1.330859	0.4029434	3.769769
90	-2102.649	-2409.742	307.0937	1.387754	0.4733101	3.593635
96	-2103.968	-2409.392	305.4237	1.240284	0.4040018	4.699291
102	-2112.53	-2417.47	304.9394	1.101818	0.434942	5.014212
108	-2119.053	-2424.342	305.2885	1.176012	0.322074	4.904856
114	-2112.602	-2419.117	306.5144	1.17676	0.4214115	4.101218
120	-2115.371	-2421.892	306.5211	1.17676	0.639671	3.897952
126	-2104.124	-2411.699	307.5752	1.436823	0.3574946	3.411517
132	-2113.853	-2421.617	307.7638	1.642946	0.2701336	3.296118
138	-2110.06	-2417.75	307.6899	1.714725	0.2709713	3.296118
144	-2124.369	-2431.985	307.616	1.696025	0.3098469	3.296118
150	-2112.004	-2420.036	308.0324	1.684921	0.2800769	3.097501
156	-2117.043	-2425.059	308.0157	1.840205	0.2081896	3.128879
162	-2109.711	-2418.312	308.6012	1.7485	0.3073288	2.675936
168	-2110.696	-2418.715	308.0188	1.81557	0.2204137	3.120807
174	-2120.802	-2428.443	307.6405	1.77751	0.2565488	3.309717
180	-2120.064	-2428.855	308.7918	1.868168	0.2124886	2.634611
186	-2120.06	-2428.589	308.5292	1.915958	0.3019857	2.624735
192	-2119.882	-2428.699	308.8174	1.915958	0.2801371	2.477779
198	-2118.727	-2427.434	308.7073	1.779394	0.2502303	2.67756
204	-2120.428	-2429.616	309.188	1.871389	0.3379985	2.185881
210	-2117.345	-2425.533	308.1889	1.910556	0.2317357	2.943209
216	-2104.323	-2412.778	308.4557	1.860457	0.2895097	2.72209
222	-2109.876	-2417.158	307.2828	1.636686	0.4276059	3.385412
228	-2112.516	-2420.49	307.9745	1.459758	0.3820975	3.132755
234	-2122.939	-2430.275	307.3358	1.446017	0.478456	3.413327
240	-2109.95	-2418.13	308.1803	1.529814	0.553082	2.78743
246	-2119.314	-2427.665	308.3511	1.723551	0.4276495	2.693439
252	-2121.235	-2426.517	305.2819	1.295384	0.4382965	4.712073
258	-2120.004	-2427.635	307.6301	1.282911	0.48082	3.333904
264	-2116.26	-2421.677	305.4165	1.20541	0.6028248	4.538083
270	-2117.604	-2424.595	306.9913	1.267434	0.7089621	3.520212
276	-2118.863	-2425.283	306.4191	1.355441	0.5944339	3.890946
282	-2129.874	-2437.348	307.4738	1.432872	0.5994025	3.227838
288	-2123.842	-2431.867	308.0258	1.457468	0.4247885	3.054748
294	-2123.052	-2430.433	307.3814	1.369533	0.9681607	3.054748
300	-2114.443	-2421.553	307.1095	1.369533	0.5984585	3.479988
306	-2122.766	-2430.779	308.0125	1.509453	0.4265193	3.02965
312	-2132.297	-2439.105	306.8083	1.519611	0.3446579	3.824121
318	-2129.992	-2437.528	307.5361	1.45086	0.4313116	3.341765
324	-2119.159	-2426.588	307.4288	1.45086	0.4323657	3.40366
330	-2122.897	-2429.969	307.0711	1.412972	0.5649566	3.506086
336	-2124.44	-2432.83	308.3894	1.467888	0.5839718	2.66878
342	-2122.962	-2429.508	306.5451	1.236033	0.704647	3.800039
348	-2106.836	-2414.413	307.5766	1.40126	0.5161127	3.261219
354	-2103.21	-2411.166	307.9563	1.514141	0.597141	2.89282
360	-2115.167	-2423.25	308.083	1.514141	0.5472452	2.861546
366	-2106.38	-2415.27	308.8899	1.617056	0.6739583	2.179337
372	-2102.009	-2410.531	308.5226	1.751816	0.3586306	2.653498
378	-2108.575	-2417.992	309.4167	1.786833	0.3051298	2.139778
384	-2113.743	-2422.921	309.1776	1.662003	0.4916761	2.139778
390	-2105.15	-2414.461	309.3106	1.576812	0.5282208	2.069288
396	-2125.732	-2434.368	308.6355	1.43608	0.6909234	2.442865
402	-2120.185	-2428.537	308.3518	1.499892	0.8166328	2.483461
